code,date,roe_weighted,ocf_to_revenue
000403,2022-12-31,8.9,0.218
000403,2023-03-31,0.82,0.4085
000403,2023-06-30,2.07,0.2205
000403,2023-09-30,4.66,0.1642
000403,2023-12-31,8.58,0.2916
000403,2024-03-31,1.63,-0.119
000403,2024-06-30,4.39,0.0993
000403,2024-09-30,7.09,0.1204
000403,2024-12-31,9.65,0.1212
000403,2025-03-31,1.12,-0.3092
000403,2025-06-30,2.93,-0.1953
000403,2025-09-30,4.45,-0.0596
000403,2025-12-31,5.24,-0.082
000403,2026-03-31,0.28,-0.5011
000404,2012-03-31,0.89,-0.1089
000404,2012-06-30,7.57,0.0114
000404,2012-09-30,12.91,0.0563
000404,2012-12-31,16.32,0.0499
000404,2013-03-31,2.52,-0.0815
000404,2013-06-30,6.19,-0.0939
000404,2013-09-30,,-0.0346
000404,2013-12-31,9.22,0.0014
000404,2014-03-31,2.82,0.0856
000404,2014-06-30,7.05,0.0121
000404,2014-09-30,8.06,0.0879
000404,2014-12-31,10.89,0.1157
000404,2015-03-31,1.86,0.0176
000404,2015-06-30,5.78,0.1022
000404,2015-09-30,8.52,0.0976
000404,2015-12-31,10.16,0.1058
000404,2016-03-31,2.22,-0.0982
000404,2016-06-30,5.51,-0.0901
000404,2016-09-30,7.83,-0.0528
000404,2016-12-31,,0.0281
000404,2017-03-31,2.13,-0.3427
000404,2017-06-30,5.0,-0.1569
000404,2017-09-30,4.69,-0.0702
000404,2017-12-31,3.41,-0.02
000404,2018-03-31,0.41,-0.1215
000404,2018-06-30,1.9,-0.0443
000404,2018-09-30,1.97,-0.0029
000404,2018-12-31,2.27,0.0193
000404,2019-03-31,0.41,0.2
000404,2019-06-30,1.48,0.0918
000404,2019-09-30,1.89,0.1275
000404,2019-12-31,0.9557,0.0816
000404,2020-03-31,0.25,0.0019
000404,2020-06-30,1.48,0.0447
000404,2020-09-30,2.35,0.0146
000404,2020-12-31,3.55,0.0536
000404,2021-03-31,0.21,-0.0179
000404,2021-06-30,1.48,0.1093
000404,2021-09-30,2.91,0.099
000404,2021-12-31,5.49,0.1211
000404,2022-03-31,0.95,-0.0925
000404,2022-06-30,2.33,0.1184
000404,2022-09-30,4.19,0.0889
000404,2022-12-31,7.48,0.0677
000404,2023-03-31,1.73,-0.0959
000404,2023-06-30,4.54,0.0747
000404,2023-09-30,7.5,0.0462
000404,2023-12-31,9.77,0.0671
000404,2024-03-31,2.08,-0.1323
000404,2024-06-30,5.91,0.0548
000404,2024-09-30,9.62,0.0885
000404,2024-12-31,11.33,0.0643
000404,2025-03-31,2.41,-0.0543
000404,2025-06-30,6.21,0.0406
000404,2025-09-30,9.08,0.0507
000404,2025-12-31,11.67,0.0827
000404,2026-03-31,2.63,0.0433
000407,2012-03-31,0.23,-0.1821
000407,2012-06-30,0.18,0.0521
000407,2012-09-30,-2.07,0.0276
000407,2012-12-31,-12.05,0.0209
000407,2013-03-31,0.37,-0.124
000407,2013-06-30,0.33,-0.1155
000407,2013-09-30,8.68,-0.0186
000407,2013-12-31,1.86,0.0077
000407,2014-03-31,0.93,-0.3172
000407,2014-06-30,1.2,-0.0859
000407,2014-09-30,3.29,0.0196
000407,2014-12-31,2.99,0.0204
000407,2015-03-31,0.46,-0.1198
000407,2015-06-30,0.97,-0.0525
000407,2015-09-30,1.18,0.0126
000407,2015-12-31,1.61,0.0261
000407,2016-03-31,2.93,-0.15
000407,2016-06-30,0.92,-0.0465
000407,2016-09-30,0.91,0.0096
000407,2016-12-31,,0.0193
000407,2017-03-31,1.14,0.0193
000407,2017-06-30,1.99,0.0399
000407,2017-09-30,3.73,0.0401
000407,2017-12-31,2.9,0.0528
000407,2018-03-31,1.49,-0.0835
000407,2018-06-30,3.26,0.0058
000407,2018-09-30,4.07,0.019
000407,2018-12-31,4.61,0.0607
000407,2019-03-31,1.5,0.0361
000407,2019-06-30,3.66,0.0326
000407,2019-09-30,4.93,0.1091
000407,2019-12-31,5.7,0.1105
000407,2020-03-31,0.79,-0.2304
000407,2020-06-30,3.17,0.075
000407,2020-09-30,5.17,0.0539
000407,2020-12-31,5.83,0.0979
000407,2021-03-31,5.97,-0.0825
000407,2021-06-30,6.94,-0.0155
000407,2021-09-30,7.41,0.0049
000407,2021-12-31,4.34,0.0641
000407,2022-03-31,1.17,-0.1317
000407,2022-06-30,3.39,-0.0091
000407,2022-09-30,5.27,0.026
000407,2022-12-31,5.68,0.0579
000407,2023-03-31,0.83,-0.1171
000407,2023-06-30,2.94,0.0165
000407,2023-09-30,3.68,0.0448
000407,2023-12-31,5.46,0.1018
000407,2024-03-31,0.69,-0.2006
000407,2024-06-30,2.83,-0.0569
000407,2024-09-30,3.76,-0.0203
000407,2024-12-31,4.01,0.0752
000407,2025-03-31,0.92,-0.1813
000407,2025-06-30,2.96,-0.0636
000407,2025-09-30,4.0,-0.0147
000407,2025-12-31,5.14,0.0763
000407,2026-03-31,1.17,-0.1089
000408,2012-03-31,0.65,-0.124
000408,2012-06-30,4.5838,0.269
000408,2012-09-30,4.51,0.2079
000408,2012-12-31,2.7013,0.3521
000408,2013-03-31,0.74,-0.0537
000408,2013-06-30,2.74,0.0143
000408,2013-09-30,,-0.0286
000408,2013-12-31,12.0,-0.0182
000408,2014-03-31,0.21,-0.0146
000408,2014-06-30,1.93,-0.0113
000408,2014-09-30,-22.54,0.1342
000408,2014-12-31,-33.84,0.0113
000408,2015-03-31,0.41,0.0043
000408,2015-06-30,-3.14,0.0029
000408,2015-09-30,-4.92,0.0971
000408,2015-12-31,-56.22,0.1057
000408,2016-03-31,0.38,
000408,2016-06-30,64.14,3999.9687
000408,2016-09-30,3.41,0.281
000408,2016-12-31,21.56,0.1547
000408,2017-03-31,0.48,-2.4121
000408,2017-06-30,5.15,-0.5465
000408,2017-09-30,10.78,-0.2548
000408,2017-12-31,18.49,-0.0209
000408,2018-03-31,1.28,-0.3806
000408,2018-06-30,6.4,-0.1851
000408,2018-09-30,10.85,0.1234
000408,2018-12-31,18.12,0.3894
000408,2019-03-31,1.54,0.1837
000408,2019-06-30,2.94,0.2028
000408,2019-09-30,4.62,0.1525
000408,2019-12-31,4.72,0.1342
000408,2020-03-31,0.31,0.4138
000408,2020-06-30,2.27,1.1598
000408,2020-09-30,4.39,0.7294
000408,2020-12-31,2.93,-0.0917
000408,2021-03-31,3.16,0.8231
000408,2021-06-30,5.49,0.545
000408,2021-09-30,9.93,0.4893
000408,2021-12-31,16.39,0.5618
000408,2022-03-31,8.23,0.7338
000408,2022-06-30,22.5,0.9277
000408,2022-09-30,41.14,0.7356
000408,2022-12-31,50.09,0.6627
000408,2023-03-31,7.31,0.2134
000408,2023-06-30,16.16,0.4631
000408,2023-09-30,23.66,0.544
000408,2023-12-31,27.62,0.571
000408,2024-03-31,3.97,-0.3867
000408,2024-06-30,9.84,0.1996
000408,2024-09-30,13.98,0.2636
000408,2024-12-31,19.4,0.2828
000408,2025-03-31,5.27,0.1884
000408,2025-06-30,12.27,0.497
000408,2025-09-30,18.3,0.5582
000408,2025-12-31,24.71,0.5872
000408,2026-03-31,9.24,-0.1111
000409,2012-03-31,0.62,0.1283
000409,2012-06-30,0.23,0.0375
000409,2012-09-30,0.08,0.0043
000409,2012-12-31,8.55,0.2421
000409,2013-03-31,1.61,-0.5672
000409,2013-06-30,5.33,-0.2297
000409,2013-09-30,7.96,-0.1641
000409,2013-12-31,12.68,0.1091
000409,2014-03-31,1.67,-0.4626
000409,2014-06-30,2.49,-0.4777
000409,2014-09-30,1.43,-0.3928
000409,2014-12-31,-2.98,-0.2599
000409,2015-03-31,-2.55,-0.5206
000409,2015-06-30,-4.69,-0.6154
000409,2015-09-30,1.55,-0.1588
000409,2015-12-31,9.01,-0.1154
000409,2016-03-31,0.49,-0.089
000409,2016-06-30,0.27,-0.0186
000409,2016-09-30,0.18,-0.0011
000409,2016-12-31,,-0.0907
000409,2017-03-31,-3.15,0.0007
000409,2017-06-30,-7.98,-0.0081
000409,2017-09-30,-14.6,-0.0309
000409,2017-12-31,-27.29,-0.0465
000409,2018-03-31,-12.12,-0.0422
000409,2018-06-30,-28.72,-0.0428
000409,2018-09-30,6.05,-0.0124
000409,2018-12-31,3.93,0.2289
000409,2019-03-31,-4.76,0.0299
000409,2019-06-30,-8.91,-0.0623
000409,2019-09-30,-29.8,-0.0403
000409,2019-12-31,-59.97,-0.0108
000409,2020-03-31,-3.43,-0.2147
000409,2020-06-30,5.31,-0.0671
000409,2020-09-30,5.42,-0.0731
000409,2020-12-31,12.65,-0.0718
000409,2021-03-31,0.8,-0.743
000409,2021-06-30,2.61,-0.089
000409,2021-09-30,2.85,-0.0933
000409,2021-12-31,3.51,-0.0369
000409,2022-03-31,0.52,-0.0346
000409,2022-06-30,1.79,-0.012
000409,2022-09-30,3.28,0.0405
000409,2022-12-31,3.8,0.1061
000409,2023-03-31,1.68,-0.3778
000409,2023-06-30,2.42,-0.1993
000409,2023-09-30,2.66,-0.0946
000409,2023-12-31,4.35,0.0797
000409,2024-03-31,3.24,-0.1098
000409,2024-06-30,5.0,0.0197
000409,2024-09-30,5.56,-0.016
000409,2024-12-31,6.35,0.1363
000409,2025-03-31,2.06,-0.7645
000409,2025-06-30,2.72,-0.4907
000409,2025-09-30,3.28,-0.234
000409,2025-12-31,5.28,0.0019
000409,2026-03-31,1.22,-0.7932
000410,2012-03-31,1.65,-0.0019
000410,2012-06-30,3.4,-0.1084
000410,2012-09-30,1.35,-0.1918
000410,2012-12-31,1.4985,-0.1637
000410,2013-03-31,0.83,-0.239
000410,2013-06-30,0.48,-0.1831
000410,2013-09-30,0.51,-0.1832
000410,2013-12-31,0.8458,-0.1821
000410,2014-03-31,0.34,-0.2561
000410,2014-06-30,0.362,-0.1933
000410,2014-09-30,0.63,-0.1967
000410,2014-12-31,0.9502,-0.2103
000410,2015-03-31,-5.31,-0.3638
000410,2015-06-30,-10.36,-0.3852
000410,2015-09-30,-19.04,-0.4399
000410,2015-12-31,-26.74,-0.4482
000410,2016-03-31,-6.23,-0.4251
000410,2016-06-30,-24.14,-0.4111
000410,2016-09-30,-48.08,-0.3836
000410,2016-12-31,-103.34,-0.31
000410,2017-03-31,-50.88,0.0799
000410,2017-06-30,-121.21,-0.0145
000410,2017-09-30,0.0,-0.0349
000410,2017-12-31,16.41,-0.2681
000410,2018-03-31,1.47,-0.2176
000410,2018-06-30,2.88,-0.1298
000410,2018-09-30,-22.56,-0.0902
000410,2018-12-31,-167.47,-0.0113
000410,2019-03-31,0.0,0.0804
000410,2019-06-30,0.0,0.3066
000410,2019-09-30,0.0,0.1846
000410,2019-12-31,-210.34,-0.0376
000410,2020-03-31,-22.54,-1.3164
000410,2020-06-30,-38.69,-0.5993
000410,2020-09-30,-64.13,-0.5295
000410,2020-12-31,-97.42,-0.6762
000410,2021-03-31,-33.88,-0.2841
000410,2021-06-30,-64.95,-0.1472
000410,2021-09-30,-131.71,-0.1741
000410,2021-12-31,,-0.1821
000410,2022-03-31,,-0.1817
000410,2022-06-30,,-0.0757
000410,2022-09-30,,0.0031
000410,2022-12-31,,-0.1545
000410,2023-03-31,,-0.1587
000410,2023-06-30,-6.05,0.1721
000410,2023-09-30,-7.36,-0.0079
000410,2023-12-31,3.38,0.0986
000410,2024-03-31,-3.97,-0.303
000410,2024-06-30,-8.05,-0.1545
000410,2024-09-30,-12.54,-0.2475
000410,2024-12-31,0.67,-0.0201
000410,2025-03-31,-3.07,-0.1392
000410,2025-06-30,1.59,-0.0571
000410,2025-09-30,0.05,0.0632
000410,2025-12-31,-0.33,0.1331
000410,2026-03-31,-0.81,-0.3709
000411,2012-03-31,3.75,-0.1901
000411,2012-06-30,7.53,-0.021
000411,2012-09-30,11.47,-0.0516
000411,2012-12-31,15.52,0.0066
000411,2013-03-31,5.79,-0.1854
000411,2013-06-30,10.0,-0.0257
000411,2013-09-30,12.4,-0.0602
000411,2013-12-31,14.67,0.0061
000411,2014-03-31,2.68,-0.1799
000411,2014-06-30,5.92,-0.026
000411,2014-09-30,9.19,-0.0585
000411,2014-12-31,11.38,0.0063
000411,2015-03-31,2.72,-0.2255
000411,2015-06-30,5.6,-0.0334
000411,2015-09-30,8.72,-0.0674
000411,2015-12-31,10.72,0.0061
000411,2016-03-31,2.69,-0.1928
000411,2016-06-30,5.8,-0.0333
000411,2016-09-30,8.48,-0.0706
000411,2016-12-31,,0.0082
000411,2017-03-31,2.76,-0.237
000411,2017-06-30,5.42,-0.0564
000411,2017-09-30,7.66,-0.087
000411,2017-12-31,10.42,0.0084
000411,2018-03-31,2.71,-0.265
000411,2018-06-30,5.75,-0.0541
000411,2018-09-30,8.51,-0.0589
000411,2018-12-31,10.59,0.0081
000411,2019-03-31,3.22,-0.1926
000411,2019-06-30,10.08,-0.0302
000411,2019-09-30,11.26,-0.0345
000411,2019-12-31,12.4,0.009
000411,2020-03-31,2.16,-0.2021
000411,2020-06-30,5.16,-0.0039
000411,2020-09-30,7.33,-0.0175
000411,2020-12-31,9.88,0.0133
000411,2021-03-31,2.3,-0.1969
000411,2021-06-30,5.18,0.0004
000411,2021-09-30,7.65,-0.0251
000411,2021-12-31,9.13,0.0122
000411,2022-03-31,2.48,-0.1816
000411,2022-06-30,5.9,-0.0198
000411,2022-09-30,8.2,-0.044
000411,2022-12-31,10.69,0.0128
000411,2023-03-31,2.58,-0.1633
000411,2023-06-30,8.5,-0.0112
000411,2023-09-30,10.46,-0.054
000411,2023-12-31,14.02,0.0133
000411,2024-03-31,2.48,-0.2226
000411,2024-06-30,5.91,-0.0356
000411,2024-09-30,8.14,-0.054
000411,2024-12-31,11.87,0.0123
000411,2025-03-31,2.15,-0.3158
000411,2025-06-30,5.25,-0.042
000411,2025-09-30,6.85,-0.0446
000411,2025-12-31,10.5,0.0106
000411,2026-03-31,1.51,-0.1636
000415,2012-03-31,0.72,0.2718
000415,2012-06-30,2.73,0.5922
000415,2012-09-30,5.1211,0.7336
000415,2012-12-31,5.69,0.475
000415,2013-03-31,1.52,0.8896
000415,2013-06-30,3.9536,0.6489
000415,2013-09-30,5.5,0.6528
000415,2013-12-31,7.96,0.7245
000415,2014-03-31,3.03,0.7615
000415,2014-06-30,5.83,0.6881
000415,2014-09-30,8.27,0.6184
000415,2014-12-31,10.65,0.691
000415,2015-03-31,2.49,0.6824
000415,2015-06-30,6.24,0.7534
000415,2015-09-30,9.34,0.9374
000415,2015-12-31,12.28,0.7262
000415,2016-03-31,0.79,0.9728
000415,2016-06-30,2.64,0.8574
000415,2016-09-30,5.1,0.8867
000415,2016-12-31,,0.5749
000415,2017-03-31,1.28,0.3078
000415,2017-06-30,3.29,0.4489
000415,2017-09-30,6.0,0.535
000415,2017-12-31,8.37,0.585
000415,2018-03-31,1.73,0.7398
000415,2018-06-30,3.98,0.5105
000415,2018-09-30,7.26,0.5412
000415,2018-12-31,6.8,0.4949
000415,2019-03-31,3.5,0.5135
000415,2019-06-30,4.92,0.4778
000415,2019-09-30,5.58,0.5591
000415,2019-12-31,5.01,0.5122
000415,2020-03-31,1.0,0.4165
000415,2020-06-30,-6.89,0.3651
000415,2020-09-30,-8.89,0.4382
000415,2020-12-31,-23.73,0.5269
000415,2021-03-31,-1.48,0.5108
000415,2021-06-30,-4.45,0.53
000415,2021-09-30,-1.27,0.6014
000415,2021-12-31,-4.67,0.6007
000415,2022-03-31,-2.92,0.7383
000415,2022-06-30,-2.81,0.8233
000415,2022-09-30,-0.9,0.6883
000415,2022-12-31,-7.45,0.6582
000415,2023-03-31,0.89,0.8493
000415,2023-06-30,1.81,0.8938
000415,2023-09-30,2.92,0.8246
000415,2023-12-31,4.47,0.7603
000415,2024-03-31,1.3,0.6566
000415,2024-06-30,2.37,0.7243
000415,2024-09-30,5.29,0.7449
000415,2024-12-31,2.96,0.6627
000415,2025-03-31,2.12,0.2774
000415,2025-06-30,-6.73,0.3928
000415,2025-09-30,-4.55,0.4413
000415,2025-12-31,-1.33,0.4407
000415,2026-03-31,3.06,0.5261
000419,2012-03-31,2.17,-0.173
000419,2012-06-30,4.81,-0.0112
000419,2012-09-30,6.76,0.0466
000419,2012-12-31,9.37,0.1011
000419,2013-03-31,2.09,-0.1003
000419,2013-06-30,5.14,-0.0002
000419,2013-09-30,6.72,0.0069
000419,2013-12-31,8.8,0.0706
000419,2014-03-31,1.98,-0.1276
000419,2014-06-30,4.1,-0.0308
000419,2014-09-30,4.84,-0.0571
000419,2014-12-31,7.86,0.0415
000419,2015-03-31,1.97,-0.1338
000419,2015-06-30,4.35,-0.0128
000419,2015-09-30,4.99,-0.0203
000419,2015-12-31,5.57,0.0365
000419,2016-03-31,1.81,-0.2524
000419,2016-06-30,3.98,-0.0375
000419,2016-09-30,4.41,-0.0474
000419,2016-12-31,5.4,0.0235
000419,2017-03-31,1.71,-0.1419
000419,2017-06-30,4.04,-0.064
000419,2017-09-30,4.77,-0.0507
000419,2017-12-31,6.47,0.0657
000419,2018-03-31,2.14,-0.2944
000419,2018-06-30,3.96,-0.0728
000419,2018-09-30,5.1,-0.0658
000419,2018-12-31,6.33,-0.0088
000419,2019-03-31,1.41,0.062
000419,2019-06-30,2.54,-0.0429
000419,2019-09-30,4.89,-0.0806
000419,2019-12-31,6.14,-0.0205
000419,2020-03-31,0.66,-0.5853
000419,2020-06-30,3.34,-0.054
000419,2020-09-30,5.58,0.0579
000419,2020-12-31,5.88,0.032
000419,2021-03-31,0.62,-0.3248
000419,2021-06-30,2.77,-0.1774
000419,2021-09-30,4.1,0.0219
000419,2021-12-31,4.62,0.1589
000419,2022-03-31,1.62,-0.1761
000419,2022-06-30,4.1,0.032
000419,2022-09-30,5.28,0.0737
000419,2022-12-31,4.8,0.0141
000419,2023-03-31,0.95,-0.1974
000419,2023-06-30,3.18,0.1814
000419,2023-09-30,3.68,0.1841
000419,2023-12-31,4.16,0.127
000419,2024-03-31,1.18,-0.4947
000419,2024-06-30,3.45,0.0839
000419,2024-09-30,4.45,0.1634
000419,2024-12-31,4.52,0.0836
000419,2025-03-31,0.24,0.0501
000419,2025-06-30,2.36,0.0115
000419,2025-09-30,3.56,0.2195
000419,2025-12-31,3.59,0.0364
000419,2026-03-31,0.82,-0.622
000417,2012-03-31,6.15,0.0165
