code,day,E,upgraded,stayed_l1,fell
601916,20230103,E1,True,False,False
601928,20230103,E0,True,False,False
601991,20230103,E0,True,False,False
603002,20230103,E0,True,False,False
603005,20230103,E1,True,False,False
603015,20230103,E0,True,False,False
603026,20230103,E1,False,True,False
603045,20230103,E1,True,False,False
603055,20230103,E0,False,False,True
603057,20230103,E2,False,True,False
603067,20230103,E0,False,False,True
603078,20230103,E1,True,False,False
603080,20230103,E0,False,True,False
603086,20230103,E0,False,True,False
603088,20230103,E0,False,True,False
603098,20230103,E1,False,True,False
603109,20230103,E0,True,False,False
603115,20230103,E0,True,False,False
603127,20230103,E1,False,True,False
603129,20230103,E0,True,False,False
603130,20230103,E2,False,True,False
603151,20230103,E2,False,True,False
603163,20230103,E2,False,True,False
603169,20230103,E1,True,False,False
603170,20230103,E2,False,True,False
603182,20230103,E2,False,True,False
603185,20230103,E0,False,False,True
603195,20230103,E0,True,False,False
603200,20230103,E0,False,True,False
603211,20230103,E2,False,True,False
603214,20230103,E0,False,True,False
603219,20230103,E0,True,False,False
603222,20230103,E0,True,False,False
603229,20230103,E0,False,True,False
603235,20230103,E2,False,True,False
603236,20230103,E0,False,True,False
603237,20230103,E2,False,True,False
603255,20230103,E2,False,True,False
603266,20230103,E0,True,False,False
603267,20230103,E0,False,True,False
603280,20230103,E2,False,True,False
603288,20230103,E0,False,False,True
603297,20230103,E0,False,True,False
603300,20230103,E0,False,False,True
603309,20230103,E0,False,True,False
603317,20230103,E0,False,True,False
603323,20230103,E0,False,True,False
603329,20230103,E0,False,True,False
603339,20230103,E1,True,False,False
603345,20230103,E0,True,False,False
603369,20230103,E1,True,False,False
603393,20230103,E1,True,False,False
603527,20230103,E1,False,False,True
603529,20230103,E0,True,False,False
603565,20230103,E1,True,False,False
603568,20230103,E0,False,True,False
603605,20230103,E0,True,False,False
603613,20230103,E0,False,True,False
603619,20230103,E0,True,False,False
603633,20230103,E1,False,True,False
603667,20230103,E0,False,True,False
603722,20230103,E0,True,False,False
603757,20230103,E0,True,False,False
603787,20230103,E0,True,False,False
603803,20230103,E0,False,True,False
603816,20230103,E1,False,True,False
603836,20230103,E1,False,False,True
603856,20230103,E0,True,False,False
603868,20230103,E0,True,False,False
603888,20230103,E0,True,False,False
603908,20230103,E0,False,True,False
603919,20230103,E0,True,False,False
603938,20230103,E1,False,True,False
603978,20230103,E0,True,False,False
603987,20230103,E0,False,False,True
603990,20230103,E0,False,True,False
605006,20230103,E0,False,False,True
605111,20230103,E0,False,True,False
605117,20230103,E0,False,True,False
605169,20230103,E0,False,False,True
605186,20230103,E0,True,False,False
605366,20230103,E0,True,False,False
605399,20230103,E1,False,False,True
605507,20230103,E1,False,True,False
688001,20230103,E1,True,False,False
688006,20230103,E0,True,False,False
688012,20230103,E0,True,False,False
688017,20230103,E0,False,True,False
688019,20230103,E0,True,False,False
688032,20230103,E0,False,True,False
688037,20230103,E0,True,False,False
688046,20230103,E2,False,True,False
688061,20230103,E2,False,True,False
688063,20230103,E0,False,True,False
688072,20230103,E2,True,False,False
688073,20230103,E2,False,True,False
688075,20230103,E0,False,True,False
688085,20230103,E0,True,False,False
688091,20230103,E0,True,False,False
688114,20230103,E2,False,True,False
688125,20230103,E2,False,False,True
688132,20230103,E2,False,True,False
688138,20230103,E0,True,False,False
688150,20230103,E2,False,False,True
688152,20230103,E2,False,True,False
688167,20230103,E0,True,False,False
688182,20230103,E1,True,False,False
688195,20230103,E0,False,False,True
688196,20230103,E0,False,True,False
688206,20230103,E0,False,True,False
688207,20230103,E2,False,True,False
688223,20230103,E0,True,False,False
688233,20230103,E1,False,True,False
688247,20230103,E2,False,False,True
688252,20230103,E2,False,True,False
688253,20230103,E2,False,True,False
688261,20230103,E0,False,True,False
688273,20230103,E2,False,True,False
688291,20230103,E2,False,True,False
688293,20230103,E2,False,True,False
688295,20230103,E2,False,True,False
688297,20230103,E2,True,False,False
688317,20230103,E0,False,False,True
688321,20230103,E0,False,True,False
688322,20230103,E2,False,True,False
688337,20230103,E2,False,True,False
688348,20230103,E2,False,True,False
688349,20230103,E2,True,False,False
688353,20230103,E2,False,False,True
688356,20230103,E0,False,True,False
688362,20230103,E2,False,True,False
688363,20230103,E0,False,True,False
688372,20230103,E2,False,True,False
688381,20230103,E2,False,True,False
688385,20230103,E0,False,True,False
688391,20230103,E2,False,True,False
688399,20230103,E0,False,True,False
688401,20230103,E2,False,True,False
688403,20230103,E2,False,True,False
688426,20230103,E2,False,True,False
688428,20230103,E2,False,True,False
688432,20230103,E2,False,False,True
688459,20230103,E2,False,True,False
688480,20230103,E2,False,True,False
688499,20230103,E0,False,True,False
688578,20230103,E0,True,False,False
688601,20230103,E0,True,False,False
688609,20230103,E1,True,False,False
688613,20230103,E0,True,False,False
688626,20230103,E0,True,False,False
688661,20230103,E0,True,False,False
688668,20230103,E0,False,True,False
688689,20230103,E1,True,False,False
688690,20230103,E0,False,True,False
688700,20230103,E0,False,True,False
688707,20230103,E0,False,True,False
688733,20230103,E0,False,False,True
688778,20230103,E0,False,False,True
688800,20230103,E0,False,True,False
689009,20230103,E0,True,False,False
000001,20230504,E0,False,True,False
000045,20230504,E1,False,True,False
000155,20230504,E0,False,True,False
000156,20230504,E1,True,False,False
000415,20230504,E0,True,False,False
000419,20230504,E0,True,False,False
000517,20230504,E0,True,False,False
000552,20230504,E1,True,False,False
000590,20230504,E1,True,False,False
000591,20230504,E1,False,True,False
000597,20230504,E1,True,False,False
000625,20230504,E0,True,False,False
000629,20230504,E0,False,True,False
000657,20230504,E0,True,False,False
000661,20230504,E0,False,True,False
000733,20230504,E0,True,False,False
000739,20230504,E0,True,False,False
000755,20230504,E0,False,True,False
000776,20230504,E0,False,True,False
000783,20230504,E1,False,True,False
000792,20230504,E0,False,True,False
000799,20230504,E0,False,False,True
000812,20230504,E0,True,False,False
000819,20230504,E0,True,False,False
000831,20230504,E0,False,False,True
000858,20230504,E0,True,False,False
000893,20230504,E1,True,False,False
000913,20230504,E0,False,True,False
000915,20230504,E0,False,True,False
000957,20230504,E0,False,True,False
000958,20230504,E0,False,True,False
000963,20230504,E0,True,False,False
000970,20230504,E0,False,True,False
000993,20230504,E0,False,False,True
001205,20230504,E0,False,True,False
001219,20230504,E1,True,False,False
001222,20230504,E2,False,True,False
001227,20230504,E0,True,False,False
001234,20230504,E1,True,False,False
001236,20230504,E2,False,True,False
001238,20230504,E2,False,False,True
001256,20230504,E2,False,True,False
001258,20230504,E2,False,False,True
001259,20230504,E2,False,False,True
001260,20230504,E2,False,False,True
001268,20230504,E0,True,False,False
001269,20230504,E2,False,True,False
001278,20230504,E2,False,True,False
001299,20230504,E2,True,False,False
001300,20230504,E2,False,True,False
001311,20230504,E2,False,True,False
001314,20230504,E2,False,False,True
001319,20230504,E0,True,False,False
001338,20230504,E2,False,True,False
001366,20230504,E2,False,False,True
002003,20230504,E0,True,False,False
002006,20230504,E0,False,True,False
002011,20230504,E0,False,True,False
002017,20230504,E1,False,True,False
002026,20230504,E0,True,False,False
002041,20230504,E0,True,False,False
002046,20230504,E1,True,False,False
002048,20230504,E1,True,False,False
002049,20230504,E0,True,False,False
002053,20230504,E0,True,False,False
002057,20230504,E0,False,True,False
002073,20230504,E0,True,False,False
002088,20230504,E1,False,True,False
002093,20230504,E1,False,True,False
002125,20230504,E0,True,False,False
002136,20230504,E0,False,False,True
002138,20230504,E0,False,False,True
002142,20230504,E0,True,False,False
002148,20230504,E0,True,False,False
002150,20230504,E0,False,True,False
002166,20230504,E1,True,False,False
002173,20230504,E1,False,True,False
002184,20230504,E0,True,False,False
002190,20230504,E0,False,True,False
002194,20230504,E0,False,False,True
002195,20230504,E1,True,False,False
002201,20230504,E0,False,True,False
002238,20230504,E0,True,False,False
002239,20230504,E1,False,True,False
002242,20230504,E0,False,True,False
002277,20230504,E0,False,False,True
002285,20230504,E0,True,False,False
002290,20230504,E0,False,False,True
002296,20230504,E0,False,True,False
002304,20230504,E0,True,False,False
002349,20230504,E0,True,False,False
002353,20230504,E0,True,False,False
002374,20230504,E0,False,False,True
002383,20230504,E1,False,False,True
002410,20230504,E0,False,True,False
002421,20230504,E0,True,False,False
002437,20230504,E0,False,False,True
002484,20230504,E0,True,False,False
002486,20230504,E0,True,False,False
002492,20230504,E0,True,False,False
002497,20230504,E0,False,False,True
002518,20230504,E1,False,True,False
002541,20230504,E0,True,False,False
002570,20230504,E0,True,False,False
002571,20230504,E0,True,False,False
002593,20230504,E0,True,False,False
002613,20230504,E0,True,False,False
002646,20230504,E0,True,False,False
002651,20230504,E1,True,False,False
002658,20230504,E0,False,True,False
002685,20230504,E1,False,True,False
002696,20230504,E0,True,False,False
002706,20230504,E0,False,False,True
002743,20230504,E0,True,False,False
002756,20230504,E0,False,True,False
002758,20230504,E0,False,True,False
002782,20230504,E0,False,True,False
002799,20230504,E0,True,False,False
002800,20230504,E0,True,False,False
002807,20230504,E0,False,True,False
002817,20230504,E1,True,False,False
002821,20230504,E0,True,False,False
002835,20230504,E0,True,False,False
002839,20230504,E0,True,False,False
002843,20230504,E0,False,True,False
002866,20230504,E0,False,True,False
002873,20230504,E1,False,True,False
002881,20230504,E0,False,False,True
002885,20230504,E0,False,True,False
002895,20230504,E0,False,True,False
002896,20230504,E0,True,False,False
002906,20230504,E0,True,False,False
002907,20230504,E0,True,False,False
002910,20230504,E0,False,False,True
002911,20230504,E1,True,False,False
002917,20230504,E0,False,True,False
002920,20230504,E0,True,False,False
002937,20230504,E0,False,True,False
002940,20230504,E0,True,False,False
002950,20230504,E1,True,False,False
002953,20230504,E1,True,False,False
002957,20230504,E0,False,True,False
002961,20230504,E0,False,False,True
002966,20230504,E1,False,True,False
002992,20230504,E0,True,False,False
002993,20230504,E0,True,False,False
002996,20230504,E1,False,False,True
002997,20230504,E0,True,False,False
003023,20230504,E0,True,False,False
003028,20230504,E0,False,True,False
300026,20230504,E0,False,True,False
300040,20230504,E0,True,False,False
300052,20230504,E0,True,False,False
300055,20230504,E0,False,True,False
300059,20230504,E0,True,False,False
300078,20230504,E1,False,False,True
300112,20230504,E0,False,False,True
300118,20230504,E0,False,True,False
300121,20230504,E0,True,False,False
300124,20230504,E0,True,False,False
300135,20230504,E0,False,True,False
300142,20230504,E0,False,True,False
300171,20230504,E0,False,False,True
300174,20230504,E0,True,False,False
300179,20230504,E0,False,True,False
300217,20230504,E0,True,False,False
300239,20230504,E0,True,False,False
300258,20230504,E0,True,False,False
300286,20230504,E1,False,True,False
300327,20230504,E0,False,False,True
300329,20230504,E0,True,False,False
300337,20230504,E0,False,True,False
300347,20230504,E0,True,False,False
300357,20230504,E0,True,False,False
300373,20230504,E0,False,False,True
300400,20230504,E1,True,False,False
300401,20230504,E0,True,False,False
300402,20230504,E0,True,False,False
300441,20230504,E0,True,False,False
300450,20230504,E1,True,False,False
300481,20230504,E0,False,True,False
300483,20230504,E0,True,False,False
300496,20230504,E0,False,True,False
300546,20230504,E0,True,False,False
300547,20230504,E1,False,True,False
300563,20230504,E0,True,False,False
300595,20230504,E0,True,False,False
300610,20230504,E0,False,False,True
300632,20230504,E1,True,False,False
300636,20230504,E0,False,True,False
300639,20230504,E0,True,False,False
300662,20230504,E0,True,False,False
300679,20230504,E0,True,False,False
300681,20230504,E0,False,False,True
300683,20230504,E1,True,False,False
300691,20230504,E0,True,False,False
300696,20230504,E0,False,True,False
300712,20230504,E0,False,True,False
300718,20230504,E0,False,False,True
300725,20230504,E0,False,True,False
300726,20230504,E0,False,True,False
300748,20230504,E1,True,False,False
300751,20230504,E0,False,False,True
300752,20230504,E0,False,True,False
300771,20230504,E0,True,False,False
300774,20230504,E0,True,False,False
300776,20230504,E0,False,True,False
300782,20230504,E0,True,False,False
300801,20230504,E0,False,False,True
300809,20230504,E1,False,False,True
300813,20230504,E0,False,False,True
300828,20230504,E1,True,False,False
300831,20230504,E0,False,True,False
300832,20230504,E0,True,False,False
300835,20230504,E0,False,False,True
300841,20230504,E0,False,True,False
300861,20230504,E0,True,False,False
